SampleType,SampleRate,StartTime,Data
HEART_RATE,1.0,2025-08-10T01:40:37.000Z,53;59;60;64;55;63;63;57;54;51
HEART_RATE,1.0,2025-08-10T01:40:47.000Z,56;57;64;55;56;52;55;55;57;60
HEART_RATE,1.0,2025-08-10T01:40:57.000Z,64;56;55;65;59;57;51;55;54;61
HEART_RATE,1.0,2025-08-10T01:41:07.000Z,63;53;60;53;61;57;60;53;57;61
HEART_RATE,1.0,2025-08-10T01:41:17.000Z,60;56;54;59;50;57;59;56;62;58
HEART_RATE,1.0,2025-08-10T01:41:27.000Z,54;57;60;59;61;61;63;63;60;56
HEART_RATE,1.0,2025-08-10T01:41:37.000Z,56;57;59;52;59;55;53;55;55;59
HEART_RATE,1.0,2025-08-10T01:41:47.000Z,58;58;59;59;59;64;59;55;62;59
HEART_RATE,1.0,2025-08-10T01:41:57.000Z,59;57;58;55;61;61;59;61;55;57
HEART_RATE,1.0,2025-08-10T01:42:07.000Z,58;61;68;61;60;57;58;52;56;55
HEART_RATE,1.0,2025-08-10T01:42:17.000Z,57;58;58;56;53;60;62;56;53;56
HEART_RATE,1.0,2025-08-10T01:42:27.000Z,59;55;53;56;55;59;55;53;57;56
HEART_RATE,1.0,2025-08-10T01:42:37.000Z,62;61;58;56;55;54;65;59;57;62
HEART_RATE,1.0,2025-08-10T01:42:47.000Z,56;59;61;56;59;51;52;53;61;60
HEART_RATE,1.0,2025-08-10T01:42:57.000Z,60;60;57;54;58;62;58;62;57;66
HEART_RATE,1.0,2025-08-10T01:43:07.000Z,61;53;63;56;57;58;53;59;62;57
HEART_RATE,1.0,2025-08-10T01:43:17.000Z,56;51;52;59;57;55;52;56;59;63
HEART_RATE,1.0,2025-08-10T01:43:27.000Z,56;55;56;61;59;60;56;56;55;57
HEART_RATE,1.0,2025-08-10T01:43:37.000Z,57;62;61;60;49;54;58;62;60;59
HEART_RATE,1.0,2025-08-10T01:43:47.000Z,54;49;59;56;61;60;57;57;62;59
HEART_RATE,1.0,2025-08-10T01:43:57.000Z,57;55;60;55;59;60;59;55;63;58
HEART_RATE,1.0,2025-08-10T01:44:07.000Z,66;60;55;62;53;54;55;56;54;62
HEART_RATE,1.0,2025-08-10T01:44:17.000Z,60;57;61;57;55;61;56;49;58;51
HEART_RATE,1.0,2025-08-10T01:44:27.000Z,56;55;60;59;53;60;52;62;56;54
HEART_RATE,1.0,2025-08-10T01:44:37.000Z,55;54;59;58;58;50;56;60;51;58
HEART_RATE,1.0,2025-08-10T01:44:47.000Z,63;58;62;58;60;58;54;60;55;54
HEART_RATE,1.0,2025-08-10T01:44:57.000Z,61;55;62;56;56;48;61;54;61;60
HEART_RATE,1.0,2025-08-10T01:45:07.000Z,57;56;64;63;60;51;60;61;60;59
HEART_RATE,1.0,2025-08-10T01:45:17.000Z,58;61;58;61;52;57;57;61;58;59
HEART_RATE,1.0,2025-08-10T01:45:27.000Z,54;62;58;52;56;53;52;59;57;56
HEART_RATE,1.0,2025-08-10T01:45:37.000Z,58;58;64;56;57;53;55;59;52;59
HEART_RATE,1.0,2025-08-10T01:45:47.000Z,55;60;57;57;55;56;51;55;54;55
HEART_RATE,1.0,2025-08-10T01:45:57.000Z,62;52;57;54;59;61;56;58;54;59
HEART_RATE,1.0,2025-08-10T01:46:07.000Z,53;63;55;58;64;54;56;66;51;54
HEART_RATE,1.0,2025-08-10T01:46:17.000Z,57;62;55;57;57;65;59;49;66;66
HEART_RATE,1.0,2025-08-10T01:46:27.000Z,59;56;62;56;58;56;64;57;54;58
HEART_RATE,1.0,2025-08-10T01:46:37.000Z,56;59;53;60;56;57;55;59;54;57
HEART_RATE,1.0,2025-08-10T01:46:47.000Z,55;60;54;64;59;56;55;56;61;56
HEART_RATE,1.0,2025-08-10T01:46:57.000Z,57;58;57;58;56;58;58;54;56;49
HEART_RATE,1.0,2025-08-10T01:47:07.000Z,54;60;58;57;57;65;62;59;60;57
HEART_RATE,1.0,2025-08-10T01:47:17.000Z,59;52;54;52;53;55;56;58;55;57
HEART_RATE,1.0,2025-08-10T01:47:27.000Z,64;58;64;59;55;56;60;58;56;60
HEART_RATE,1.0,2025-08-10T01:47:37.000Z,58;64;54;62;56;55;53;56;57;54
HEART_RATE,1.0,2025-08-10T01:47:47.000Z,56;58;62;59;64;55;59;60;55;52
HEART_RATE,1.0,2025-08-10T01:47:57.000Z,61;56;57;62;59;59;54;59;65;61
HEART_RATE,1.0,2025-08-10T01:48:07.000Z,59;64;53;60;57;54;59;53;59;58
HEART_RATE,1.0,2025-08-10T01:48:17.000Z,63;54;62;62;52;55;57;61;58;54
HEART_RATE,1.0,2025-08-10T01:48:27.000Z,54;53;57;65;55;56;59;57;56;54
HEART_RATE,1.0,2025-08-10T01:48:37.000Z,57;58;56;58;61;52;59;59;58;57
HEART_RATE,1.0,2025-08-10T01:48:47.000Z,61;66;57;55;53;61;60;58;62;58
HEART_RATE,1.0,2025-08-10T01:48:57.000Z,56;60;55;52;58;60;55;61;55;54
HEART_RATE,1.0,2025-08-10T01:49:07.000Z,62;58;57;52;65;62;55;61;59;58
HEART_RATE,1.0,2025-08-10T01:49:17.000Z,58;56;60;54;59;60;57;56;59;54
HEART_RATE,1.0,2025-08-10T01:49:27.000Z,54;61;58;55;60;61;56;57;58;56
HEART_RATE,1.0,2025-08-10T01:49:37.000Z,55;56;63;59;52;61;56;61;55;58
HEART_RATE,1.0,2025-08-10T01:49:47.000Z,62;61;62;56;55;57;63;57;60;56
HEART_RATE,1.0,2025-08-10T01:49:57.000Z,57;58;61;57;58;57;59;55;58;54
HEART_RATE,1.0,2025-08-10T01:50:07.000Z,57;60;53;57;61;60;64;60;65;59
HEART_RATE,1.0,2025-08-10T01:50:17.000Z,55;54;63;60;58;61;57;57;58;58
HEART_RATE,1.0,2025-08-10T01:50:27.000Z,63;55;61;55;54;54;62;51;55;62
HEART_RATE,1.0,2025-08-10T01:50:37.000Z,57;55;62;60;60;58;56;53;60;56
HEART_RATE,1.0,2025-08-10T01:50:47.000Z,58;57;59;57;55;58;59;61;60;60
HEART_RATE,1.0,2025-08-10T01:50:57.000Z,65;62;55;58;60;57;58;57;53;52
HEART_RATE,1.0,2025-08-10T01:51:07.000Z,63;57;60;57;56;53;57;54;65;60
HEART_RATE,1.0,2025-08-10T01:51:17.000Z,58;59;55;53;56;57;58;57;54;61
HEART_RATE,1.0,2025-08-10T01:51:27.000Z,57;58;57;54;63;56;53;59;60;53
HEART_RATE,1.0,2025-08-10T01:51:37.000Z,66;63;59;55;59;61;56;61;55;56
HEART_RATE,1.0,2025-08-10T01:51:47.000Z,60;62;59;52;58;51;55;54;60;67
HEART_RATE,1.0,2025-08-10T01:51:57.000Z,58;55;56;52;62;62;62;67;59;52
HEART_RATE,1.0,2025-08-10T01:52:07.000Z,60;55;59;56;57;59;60;57;60;57
HEART_RATE,1.0,2025-08-10T01:52:17.000Z,53;61;59;54;56;60;54;53;57;53
HEART_RATE,1.0,2025-08-10T01:52:27.000Z,60;63;55;64;55;55;58;62;58;60
HEART_RATE,1.0,2025-08-10T01:52:37.000Z,61;57;56;58;59;55;63;59;59;62
HEART_RATE,1.0,2025-08-10T01:52:47.000Z,59;59;59;61;61;50;55;55;54;64
HEART_RATE,1.0,2025-08-10T01:52:57.000Z,55;56;60;60;60;59;65;55;60;60
HEART_RATE,1.0,2025-08-10T01:53:07.000Z,68;54;56;60;57;59;61;52;62;55
HEART_RATE,1.0,2025-08-10T01:53:17.000Z,57;56;52;52;63;58;61;56;57;53
HEART_RATE,1.0,2025-08-10T01:53:27.000Z,59;57;64;58;65;56;57;56;57;62
HEART_RATE,1.0,2025-08-10T01:53:37.000Z,62;64;54;59;51;61;49;60;61;52
HEART_RATE,1.0,2025-08-10T01:53:47.000Z,58;55;52;55;54;58;55;59;56;55
HEART_RATE,1.0,2025-08-10T01:53:57.000Z,56;51;58;54;56;57;55;57;59;58
HEART_RATE,1.0,2025-08-10T01:54:07.000Z,57;56;54;61;59;56;65;59;55;58
HEART_RATE,1.0,2025-08-10T01:54:17.000Z,61;56;55;61;61;59;58;52;56;62
HEART_RATE,1.0,2025-08-10T01:54:27.000Z,56;62;61;57;61;55;62;52;57;58
HEART_RATE,1.0,2025-08-10T01:54:37.000Z,54;56;58;56;50;59;56;58;59;50
HEART_RATE,1.0,2025-08-10T01:54:47.000Z,59;51;51;61;61;62;58;53;56;55
HEART_RATE,1.0,2025-08-10T01:54:57.000Z,56;58;55;63;57;59;57;61;60;54
HEART_RATE,1.0,2025-08-10T01:55:07.000Z,61;56;55;55;60;56;62;57;59;59
HEART_RATE,1.0,2025-08-10T01:55:17.000Z,55;60;63;63;65;52;60;58;55;59
HEART_RATE,1.0,2025-08-10T01:55:27.000Z,59;58;55;58;58;60;63;58;57;55
HEART_RATE,1.0,2025-08-10T01:55:37.000Z,63;57;57;65;54;60;60;55;58;49
HEART_RATE,1.0,2025-08-10T01:55:47.000Z,58;57;60;56;54;59;53;57;60;60
HEART_RATE,1.0,2025-08-10T01:55:57.000Z,56;56;53;57;53;56;62;55;59;57
HEART_RATE,1.0,2025-08-10T01:56:07.000Z,59;55;59;60;51;59;61;55;58;58
HEART_RATE,1.0,2025-08-10T01:56:17.000Z,53;52;55;56;51;57;55;56;51;53
HEART_RATE,1.0,2025-08-10T01:56:27.000Z,58;56;57;53;59;59;56;53;57;65
HEART_RATE,1.0,2025-08-10T01:56:37.000Z,57;56;63;58;55;56;55;62;57;59
HEART_RATE,1.0,2025-08-10T01:56:47.000Z,54;51;56;58;65;60;60;59;58;56
HEART_RATE,1.0,2025-08-10T01:56:57.000Z,50;62;55;58;59;54;60;54;54;57
HEART_RATE,1.0,2025-08-10T01:57:07.000Z,57;59;52;63;58;52;57;54;58;59
HEART_RATE,1.0,2025-08-10T01:57:17.000Z,56;56;61;61;64;58;58;56;55;61
HEART_RATE,1.0,2025-08-10T01:57:27.000Z,63;54;64;56;59;48;62;60;59;55
HEART_RATE,1.0,2025-08-10T01:57:37.000Z,61;58;55;53;58;54;57;50;53;54
HEART_RATE,1.0,2025-08-10T01:57:47.000Z,57;58;58;55;59;60;66;58;60;58
HEART_RATE,1.0,2025-08-10T01:57:57.000Z,58;52;58;62;56;61;60;60;52;59
HEART_RATE,1.0,2025-08-10T01:58:07.000Z,52;61;66;58;54;59;57;58;57;58
HEART_RATE,1.0,2025-08-10T01:58:17.000Z,54;58;64;60;56;61;55;55;61;63
HEART_RATE,1.0,2025-08-10T01:58:27.000Z,56;58;60;58;58;58;61;51;50;59
HEART_RATE,1.0,2025-08-10T01:58:37.000Z,65;49;51;57;56;58;54;57;56;58
HEART_RATE,1.0,2025-08-10T01:58:47.000Z,57;57;55;58;56;59;56;57;56;55
HEART_RATE,1.0,2025-08-10T01:58:57.000Z,59;52;58;57;58;53;56;53;53;57
HEART_RATE,1.0,2025-08-10T01:59:07.000Z,57;58;58;63;58;57;58;57;59;59
HEART_RATE,1.0,2025-08-10T01:59:17.000Z,57;58;58;61;55;57;58;57;58;51
HEART_RATE,1.0,2025-08-10T01:59:27.000Z,57;58;61;61;64;56;53;59;56;54
HEART_RATE,1.0,2025-08-10T01:59:37.000Z,54;56;62;55;58;62;60;59;56;54
HEART_RATE,1.0,2025-08-10T01:59:47.000Z,53;57;56;59;57;55;63;55;62;58
HEART_RATE,1.0,2025-08-10T01:59:57.000Z,60;56;55;57;51;53;53;54;55;58
HEART_RATE,1.0,2025-08-10T02:00:07.000Z,55;56;57;51;58;57;59;50;61;52
HEART_RATE,1.0,2025-08-10T02:00:17.000Z,57;53;56;58;55;58;61;60;58;61
HEART_RATE,1.0,2025-08-10T02:00:27.000Z,55;55;60;57;63;54;54;57;59;62
HEART_RATE,1.0,2025-08-10T02:00:37.000Z,59;54;57;53;55;59;58;58;47;56
HEART_RATE,1.0,2025-08-10T02:00:47.000Z,55;57;50;59;63;61;57;58;60;59
HEART_RATE,1.0,2025-08-10T02:00:57.000Z,53;62;60;59;58;58;58;59;61;60
HEART_RATE,1.0,2025-08-10T02:01:07.000Z,58;61;59;64;56;60;60;61;53;58
HEART_RATE,1.0,2025-08-10T02:01:17.000Z,58;52;61;54;57;61;57;58;57;57
HEART_RATE,1.0,2025-08-10T02:01:27.000Z,56;62;53;57;55;58;58;56;60;62
HEART_RATE,1.0,2025-08-10T02:01:37.000Z,51;50;56;58;58;56;62;60;61;60
HEART_RATE,1.0,2025-08-10T02:01:47.000Z,57;57;57;62;63;58;59;57;58;55
HEART_RATE,1.0,2025-08-10T02:01:57.000Z,57;55;60;57;55;58;59;59;54;58
HEART_RATE,1.0,2025-08-10T02:02:07.000Z,57;62;53;50;57;54;57;57;57;51
HEART_RATE,1.0,2025-08-10T02:02:17.000Z,54;57;52;61;58;64;56;62;61;59
HEART_RATE,1.0,2025-08-10T02:02:27.000Z,54;62;58;61;66;58;57;59;63;57
HEART_RATE,1.0,2025-08-10T02:02:37.000Z,55;59;56;51;61;58;58;57;58;55
HEART_RATE,1.0,2025-08-10T02:02:47.000Z,55;53;61;57;60;56;59;47;59;58
HEART_RATE,1.0,2025-08-10T02:02:57.000Z,61;53;53;59;50;59;65;58;56;54
HEART_RATE,1.0,2025-08-10T02:03:07.000Z,63;65;51;55;56;59;58;59;54;58
HEART_RATE,1.0,2025-08-10T02:03:17.000Z,57;59;56;56;61;61;60;56;59;62
HEART_RATE,1.0,2025-08-10T02:03:27.000Z,58;56;52;52;57;63;58;62;55;56
HEART_RATE,1.0,2025-08-10T02:03:37.000Z,60;63;58;58;56;52;57;59;55;58
HEART_RATE,1.0,2025-08-10T02:03:47.000Z,59;55;61;57;59;60;52;55;60;63
HEART_RATE,1.0,2025-08-10T02:03:57.000Z,63;59;57;52;55;55;58;55;52;59
HEART_RATE,1.0,2025-08-10T02:04:07.000Z,57;62;59;61;57;58;59;61;62;56
HEART_RATE,1.0,2025-08-10T02:04:17.000Z,53;53;57;54;58;59;58;56;56;59
HEART_RATE,1.0,2025-08-10T02:04:27.000Z,60;61;53;57;52;57;59;55;57;59
HEART_RATE,1.0,2025-08-10T02:04:37.000Z,63;59;54;58;57;61;57;53;59;54
HEART_RATE,1.0,2025-08-10T02:04:47.000Z,55;56;51;59;59;57;56;63;55;57
HEART_RATE,1.0,2025-08-10T02:04:57.000Z,58;63;53;61;58;55;60;57;60;61
HEART_RATE,1.0,2025-08-10T02:05:07.000Z,60;55;54;58;58;55;56;58;58;48
HEART_RATE,1.0,2025-08-10T02:05:17.000Z,53;59;64;50;54;53;56;58;55;57
HEART_RATE,1.0,2025-08-10T02:05:27.000Z,58;54;58;59;57;59;60;56;63;58
HEART_RATE,1.0,2025-08-10T02:05:37.000Z,58;49;58;60;54;54;59;54;58;57
HEART_RATE,1.0,2025-08-10T02:05:47.000Z,56;55;56;61;56;57;59;60;56;62
HEART_RATE,1.0,2025-08-10T02:05:57.000Z,58;58;56;59;54;60;57;58;55;58
HEART_RATE,1.0,2025-08-10T02:06:07.000Z,60;60;58;57;56;57;53;58;60;59
HEART_RATE,1.0,2025-08-10T02:06:17.000Z,61;58;56;57;61;57;50;61;63;61
HEART_RATE,1.0,2025-08-10T02:06:27.000Z,56;54;55;56;62;53;59;58;64;58
HEART_RATE,1.0,2025-08-10T02:06:37.000Z,56;53;61;61;58;61;55;61;56;63
HEART_RATE,1.0,2025-08-10T02:06:47.000Z,58;51;54;59;62;53;63;59;62;58
HEART_RATE,1.0,2025-08-10T02:06:57.000Z,60;59;55;54;55;52;46;54;60;57
HEART_RATE,1.0,2025-08-10T02:07:07.000Z,58;56;57;61;59;64;59;59;55;59
HEART_RATE,1.0,2025-08-10T02:07:17.000Z,60;57;53;57;61;54;61;61;55;54
HEART_RATE,1.0,2025-08-10T02:07:27.000Z,58;54;56;59;59;59;56;51;57;58
HEART_RATE,1.0,2025-08-10T02:07:37.000Z,60;56;60;62;57;60;59;57;59;59
HEART_RATE,1.0,2025-08-10T02:07:47.000Z,63;56;59;60;58;60;56;56;53;62
HEART_RATE,1.0,2025-08-10T02:07:57.000Z,57;58;55;55;53;59;60;59;56;54
HEART_RATE,1.0,2025-08-10T02:08:07.000Z,56;63;52;58;69;67;58;53;56;55
HEART_RATE,1.0,2025-08-10T02:08:17.000Z,55;52;57;62;55;56;56;57;57;53
HEART_RATE,1.0,2025-08-10T02:08:27.000Z,58;57;55;55;61;58;54;59;58;57
HEART_RATE,1.0,2025-08-10T02:08:37.000Z,62;59;54;54;51;59;55;56;58;63
HEART_RATE,1.0,2025-08-10T02:08:47.000Z,57;56;56;59;60;55;60;52;55;56
HEART_RATE,1.0,2025-08-10T02:08:57.000Z,58;58;58;61;58;59;51;58;63;56
HEART_RATE,1.0,2025-08-10T02:09:07.000Z,57;60;51;59;58;57;59;56;58;58
HEART_RATE,1.0,2025-08-10T02:09:17.000Z,61;57;56;68;55;61;58;56;59;64
HEART_RATE,1.0,2025-08-10T02:09:27.000Z,54;57;61;56;62;58;60;58;63;60
HEART_RATE,1.0,2025-08-10T02:09:37.000Z,57;58;59;60;58;63;60;57;59;52
HEART_RATE,1.0,2025-08-10T02:09:47.000Z,62;50;56;62;51;56;57;61;56;61
HEART_RATE,1.0,2025-08-10T02:09:57.000Z,55;59;57;49;57;53;56;55;57;59
HEART_RATE,1.0,2025-08-10T02:10:07.000Z,59;51;56;54;50;54;58;57;55;56
HEART_RATE,1.0,2025-08-10T02:10:17.000Z,58;52;59;58;57;60;58;60;59;54
HEART_RATE,1.0,2025-08-10T02:10:27.000Z,57;55;61;60;57;57;55;62;57;57
HEART_RATE,1.0,2025-08-10T02:10:37.000Z,57;53;55;61;54;57;54;53;57;56
HEART_RATE,1.0,2025-08-10T02:10:47.000Z,51;57;61;57;53;51;62;60;62;55
HEART_RATE,1.0,2025-08-10T02:10:57.000Z,57;53;56;54;50;54;52;56;56;62
HEART_RATE,1.0,2025-08-10T02:11:07.000Z,58;54;55;54;49;66;59;57;55;56
HEART_RATE,1.0,2025-08-10T02:11:17.000Z,65;58;60;56;57;59;59;57;57;66
HEART_RATE,1.0,2025-08-10T02:11:27.000Z,60;55;58;56;60;56;59;54;55;60
HEART_RATE,1.0,2025-08-10T02:11:37.000Z,54;60;59;64;57;55;54;60;63;61
HEART_RATE,1.0,2025-08-10T02:11:47.000Z,52;59;51;63;54;54;59;68;60;54
HEART_RATE,1.0,2025-08-10T02:11:57.000Z,51;61;55;61;55;57;55;57;59;55
HEART_RATE,1.0,2025-08-10T02:12:07.000Z,63;58;57;52;58;60;58;55;54;60
HEART_RATE,1.0,2025-08-10T02:12:17.000Z,55;56;54;61;58;62;61;51;54;58
HEART_RATE,1.0,2025-08-10T02:12:27.000Z,58;59;57;56;52;59;60;58;63;58
HEART_RATE,1.0,2025-08-10T02:12:37.000Z,53;55;55;48;60;58;58;60;59;58
HEART_RATE,1.0,2025-08-10T02:12:47.000Z,55;59;58;59;61;61;56;54;57;56
HEART_RATE,1.0,2025-08-10T02:12:57.000Z,58;54;58;58;59;53;59;57;50;61
HEART_RATE,1.0,2025-08-10T02:13:07.000Z,55;56;59;55;62;54;64;57;57;58
HEART_RATE,1.0,2025-08-10T02:13:17.000Z,62;60;59;56;52;59;56;57;52;57
HEART_RATE,1.0,2025-08-10T02:13:27.000Z,54;59;54;57;59;53;54;61;54;63
HEART_RATE,1.0,2025-08-10T02:13:37.000Z,62;55;62;56;60;54;58;59;57;57
HEART_RATE,1.0,2025-08-10T02:13:47.000Z,57;58;54;58;56;54;59;49;63;53
HEART_RATE,1.0,2025-08-10T02:13:57.000Z,57;58;59;56;58;62;59;65;53;60
HEART_RATE,1.0,2025-08-10T02:14:07.000Z,59;56;61;63;59;60;57;61;56;56
HEART_RATE,1.0,2025-08-10T02:14:17.000Z,55;62;51;60;54;52;54;56;58;60
HEART_RATE,1.0,2025-08-10T02:14:27.000Z,56;54;59;63;57;60;57;56;59;59
HEART_RATE,1.0,2025-08-10T02:14:37.000Z,55;60;54;61;62;56;60;60;55;65
HEART_RATE,1.0,2025-08-10T02:14:47.000Z,55;52;54;54;56;66;53;55;61;54
HEART_RATE,1.0,2025-08-10T02:14:57.000Z,63;55;57;61;57;61;60;61;59;61
HEART_RATE,1.0,2025-08-10T02:15:07.000Z,53;57;60;66;59;62;62;60;54;58
HEART_RATE,1.0,2025-08-10T02:15:17.000Z,59;60;62;59;64;60;53;60;58;60
HEART_RATE,1.0,2025-08-10T02:15:27.000Z,60;52;56;57;56;55;57;57;59;49
HEART_RATE,1.0,2025-08-10T02:15:37.000Z,57;62;51;52;63;59;60;54;60;59
HEART_RATE,1.0,2025-08-10T02:15:47.000Z,58;64;58;57;54;54;62;58;60;57
HEART_RATE,1.0,2025-08-10T02:15:57.000Z,60;56;53;62;59;62;59;56;57;63
HEART_RATE,1.0,2025-08-10T02:16:07.000Z,62;57;56;58;48;58;58;51;55;57
HEART_RATE,1.0,2025-08-10T02:16:17.000Z,60;58;57;57;59;58;60;62;59;50
HEART_RATE,1.0,2025-08-10T02:16:27.000Z,54;54;56;55;58;59;59;54;58;62
HEART_RATE,1.0,2025-08-10T02:16:37.000Z,54;56;55;54;53;58;55;56;59;56
HEART_RATE,1.0,2025-08-10T02:16:47.000Z,56;58;57;64;61;60;57;56;61;59
HEART_RATE,1.0,2025-08-10T02:16:57.000Z,66;58;60;54;61;60;59;61;60;49
HEART_RATE,1.0,2025-08-10T02:17:07.000Z,56;57;54;57;61;63;60;58;61;55
HEART_RATE,1.0,2025-08-10T02:17:17.000Z,66;64;54;52;56;54;58;56;59;62
HEART_RATE,1.0,2025-08-10T02:17:27.000Z,58;60;54;58;52;55;56;62;56;58
HEART_RATE,1.0,2025-08-10T02:17:37.000Z,47;57;53;55;59;59;56;51;57;57
HEART_RATE,1.0,2025-08-10T02:17:47.000Z,60;57;59;59;58;60;61;54;51;56
HEART_RATE,1.0,2025-08-10T02:17:57.000Z,62;62;57;60;59;57;55;52;52;58
HEART_RATE,1.0,2025-08-10T02:18:07.000Z,54;56;56;62;55;61;58;53;57;56
HEART_RATE,1.0,2025-08-10T02:18:17.000Z,61;61;55;57;61;58;57;61;55;59
HEART_RATE,1.0,2025-08-10T02:18:27.000Z,59;55;60;52;55;60;57;61;63;60
HEART_RATE,1.0,2025-08-10T02:18:37.000Z,54;61;62;55;60;63;56;59;61;50
HEART_RATE,1.0,2025-08-10T02:18:47.000Z,55;58;56;59;60;59;58;58;60;54
HEART_RATE,1.0,2025-08-10T02:18:57.000Z,51;55;59;52;57;58;62;53;53;58
HEART_RATE,1.0,2025-08-10T02:19:07.000Z,54;60;57;60;54;63;55;60;55;60
HEART_RATE,1.0,2025-08-10T02:19:17.000Z,56;54;55;59;61;57;55;53;60;57
HEART_RATE,1.0,2025-08-10T02:19:27.000Z,57;57;62;58;61;56;56;54;62;57
HEART_RATE,1.0,2025-08-10T02:19:37.000Z,58;55;59;63;48;53;59;59;62;61
HEART_RATE,1.0,2025-08-10T02:19:47.000Z,56;60;60;53;53;63;56;55;59;59
HEART_RATE,1.0,2025-08-10T02:19:57.000Z,57;57;55;55;54;58;54;61;54;58
HEART_RATE,1.0,2025-08-10T02:20:07.000Z,54;58;54;62;62;57;57;57;61;60
HEART_RATE,1.0,2025-08-10T02:20:17.000Z,49;58;61;56;54;57;59;56;54;56
HEART_RATE,1.0,2025-08-10T02:20:27.000Z,61;56;67;53;58;54;57;58;59;55
HEART_RATE,1.0,2025-08-10T02:20:37.000Z,59;65;55;53;61;55;58;60;53;59
HEART_RATE,1.0,2025-08-10T02:20:47.000Z,54;54;54;55;55;51;57;50;56;55
HEART_RATE,1.0,2025-08-10T02:20:57.000Z,57;56;64;64;61;55;56;52;59;56
HEART_RATE,1.0,2025-08-10T02:21:07.000Z,59;52;59;55;65;65;57;55;53;54
HEART_RATE,1.0,2025-08-10T02:21:17.000Z,56;58;53;59;49;59;64;60;66;61
HEART_RATE,1.0,2025-08-10T02:21:27.000Z,55;54;48;67;53;57;59;55;59;59
HEART_RATE,1.0,2025-08-10T02:21:37.000Z,54;56;54;50;54;56;54;60;56;57
HEART_RATE,1.0,2025-08-10T02:21:47.000Z,57;55;59;63;56;55;57;59;59;63
HEART_RATE,1.0,2025-08-10T02:21:57.000Z,64;57;61;56;52;62;61;58;53;58
HEART_RATE,1.0,2025-08-10T02:22:07.000Z,53;54;60;62;63;51;60;62;61;58
HEART_RATE,1.0,2025-08-10T02:22:17.000Z,57;55;58;54;58;54;61;60;56;55
HEART_RATE,1.0,2025-08-10T02:22:27.000Z,60;61;59;57;55;54;59;55;60;56
HEART_RATE,1.0,2025-08-10T02:22:37.000Z,67;57;57;55;61;63;68;53;60;61
HEART_RATE,1.0,2025-08-10T02:22:47.000Z,61;60;58;54;57;62;57;60;56;57
HEART_RATE,1.0,2025-08-10T02:22:57.000Z,56;55;54;56;58;58;62;59;57;56
HEART_RATE,1.0,2025-08-10T02:23:07.000Z,57;63;54;54;60;62;64;51;58;59
HEART_RATE,1.0,2025-08-10T02:23:17.000Z,60;58;62;63;55;59;57;59;53;63
HEART_RATE,1.0,2025-08-10T02:23:27.000Z,58;57;54;60;58;53;57;52;50;59
HEART_RATE,1.0,2025-08-10T02:23:37.000Z,66;56;56;54;58;54;58;56;60;54
HEART_RATE,1.0,2025-08-10T02:23:47.000Z,51;61;55;55;59;56;55;57;62;53
HEART_RATE,1.0,2025-08-10T02:23:57.000Z,59;62;54;57;59;61;55;55;59;61
HEART_RATE,1.0,2025-08-10T02:24:07.000Z,65;59;55;57;60;56;59;56;58;61
HEART_RATE,1.0,2025-08-10T02:24:17.000Z,56;60;56;60;60;64;57;52;57;58
HEART_RATE,1.0,2025-08-10T02:24:27.000Z,52;57;56;56;56;58;57;59;56;56
HEART_RATE,1.0,2025-08-10T02:24:37.000Z,50;59;63;58;59;60;55;57;62;59
HEART_RATE,1.0,2025-08-10T02:24:47.000Z,52;58;57;57;62;57;57;54;52;56
HEART_RATE,1.0,2025-08-10T02:24:57.000Z,55;64;57;54;53;55;56;56;63;52
HEART_RATE,1.0,2025-08-10T02:25:07.000Z,60;57;57;63;58;57;57;58;59;61
HEART_RATE,1.0,2025-08-10T02:25:17.000Z,59;58;59;58;58;60;59;61;56;63
HEART_RATE,1.0,2025-08-10T02:25:27.000Z,63;57;57;53;54;62;60;64;54;55
HEART_RATE,1.0,2025-08-10T02:25:37.000Z,52;58;54;54;56;60;56;58;58;54
HEART_RATE,1.0,2025-08-10T02:25:47.000Z,63;57;58;60;57;56;53;49;55;59
HEART_RATE,1.0,2025-08-10T02:25:57.000Z,59;57;59;65;56;54;60;62;55;55
HEART_RATE,1.0,2025-08-10T02:26:07.000Z,56;58;67;59;52;54;59;61;60;57
HEART_RATE,1.0,2025-08-10T02:26:17.000Z,58;63;59;65;55;60;55;51;54;51
HEART_RATE,1.0,2025-08-10T02:26:27.000Z,59;61;60;58;57;50;56;60;55;48
HEART_RATE,1.0,2025-08-10T02:26:37.000Z,58;61;60;55;58;60;62;59;60;59
HEART_RATE,1.0,2025-08-10T02:26:47.000Z,59;56;55;60;58;62;61;59;58;62
HEART_RATE,1.0,2025-08-10T02:26:57.000Z,55;66;57;63;60;55;62;57;59;57
HEART_RATE,1.0,2025-08-10T02:27:07.000Z,54;55;57;50;61;64;59;55;52;61
HEART_RATE,1.0,2025-08-10T02:27:17.000Z,56;55;55;54;60;65;54;52;59;61
HEART_RATE,1.0,2025-08-10T02:27:27.000Z,57;61;54;58;62;50;52;53;65;57
HEART_RATE,1.0,2025-08-10T02:27:37.000Z,55;53;61;60;59;61;56;59;53;59
HEART_RATE,1.0,2025-08-10T02:27:47.000Z,59;56;56;55;60;62;57;65;65;58
HEART_RATE,1.0,2025-08-10T02:27:57.000Z,59;64;57;55;54;54;58;55;59;56
